"time","timeup","done","player","stage.stage","stage.step","stage.round","timestamp","session"
456,"false","true","994776234377476",4,1,1,1575731744367,"room000076"
1389,"false","true","850819716488648",4,1,1,1575731745298,"room000076"
1533,"false","true","646826095741922",4,1,1,1575731745444,"room000076"
6337,"false","true","291701035534736",4,1,1,1575731750451,"room000076"
