"time","timeup","done","player","stage.stage","stage.step","stage.round","timestamp","session"
89,"false","true","870294452698828",1,1,1,1575712645062,"room000062"
159,"false","true","293431807599737",1,1,1,1575712645131,"room000062"
1288,"false","true","311958213703177",1,1,1,1575712646258,"room000062"
740,"false","true","815108598532300",1,1,1,1575712646426,"room000062"
